# title = Invariant Mass visible System
# xlabel = $M_{\text{e}^+\mu^+\text{j}_1\text{j}_2}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}M_{\text{e}^+\mu^+\text{j}_1\text{j}_2}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
	# xmin=  4.000E+02	# xmin=  4.000E+02
	 171    6800.00    6840.00  2.820915589348273E-07  9.481753856188153E-09 811084	 171    6800.00    6840.00  4.823760546889607E-07  1.613755046188626E-08 810713
	 172    6840.00    6880.00  2.749101067371141E-07  7.023466758993063E-09 797938	 172    6840.00    6880.00  4.709660978134875E-07  1.197487712521929E-08 797580
	 173    6880.00    6920.00  2.591555068795024E-07  6.851281616562230E-09 779265	 173    6880.00    6920.00  4.454942899320051E-07  1.174866232013989E-08 778900
	 174    6920.00    6960.00  2.339182884225259E-07  6.116023290129629E-09 764647	 174    6920.00    6960.00  4.032944184769226E-07  1.050552178589239E-08 764286
	 175    6960.00    7000.00  2.094347478729949E-07  5.595953616911971E-09 749075	 175    6960.00    7000.00  3.624892007161689E-07  9.605138649317420E-09 748712
	 176    7000.00    7040.00  2.132940776996331E-07  6.599407345230028E-09 735106	 176    7000.00    7040.00  3.701135891400974E-07  1.150786507522097E-08 734772
	 177    7040.00    7080.00  2.047264544160704E-07  8.191869193237517E-09 721205	 177    7040.00    7080.00  3.558653066197608E-07  1.409224979358586E-08 720876
	 178    7080.00    7120.00  1.863910526741094E-07  6.986543583912141E-09 706197	 178    7080.00    7120.00  3.247820909027999E-07  1.205653554176352E-08 705853
	 179    7120.00    7160.00  1.616079586160695E-07  3.975006272064688E-09 693934	 179    7120.00    7160.00  2.827617938609739E-07  6.969250611357397E-09 693597
	 180    7160.00    7200.00  1.538083043292284E-07  3.885942982465398E-09 679282	 180    7160.00    7200.00  2.700279405190732E-07  6.835927216958753E-09 678972
	 181    7200.00    7240.00  1.544972419461738E-07  6.415317413085871E-09 664629	 181    7200.00    7240.00  2.717581370248809E-07  1.129611845453648E-08 664301
	 182    7240.00    7280.00  1.427205168151789E-07  4.361885696549049E-09 652026	 182    7240.00    7280.00  2.518088677669097E-07  7.700270147407467E-09 651740
	 183    7280.00    7320.00  1.407422655594112E-07  5.297234272747656E-09 640784	 183    7280.00    7320.00  2.486342328442383E-07  9.288755177042351E-09 640493
	 184    7320.00    7360.00  1.209029274183922E-07  3.443772076009500E-09 626376	 184    7320.00    7360.00  2.144225232117272E-07  6.104196267067928E-09 626108
	 185    7360.00    7400.00  1.107246237627908E-07  3.120679163307472E-09 613553	 185    7360.00    7400.00  1.968008015563141E-07  5.526042767953378E-09 613241
	 186    7400.00    7440.00  1.026425362755035E-07  2.854788580135934E-09 600871	 186    7400.00    7440.00  1.831285622581063E-07  5.098561976866921E-09 600572
	 187    7440.00    7480.00  1.139786855850844E-07  1.096763737561233E-08 590201	 187    7440.00    7480.00  2.037555186186099E-07  1.947294464522001E-08 589928
	 188    7480.00    7520.00  9.334948104037064E-08  4.171828511054610E-09 578522	 188    7480.00    7520.00  1.673616415165288E-07  7.550954255272299E-09 578255
	 189    7520.00    7560.00  8.454701996796849E-08  2.331862955112213E-09 564777	 189    7520.00    7560.00  1.520672544244785E-07  4.196730530413947E-09 564500
	 190    7560.00    7600.00  7.884204086363053E-08  2.375862083010694E-09 554150	 190    7560.00    7600.00  1.423310740536219E-07  4.295693937295099E-09 553865
	 191    7600.00    7640.00  7.167487885898394E-08  1.917840398415550E-09 545380	 191    7600.00    7640.00  1.296555922659119E-07  3.474241565011474E-09 545120
	 192    7640.00    7680.00  7.050765694151968E-08  2.517341240736776E-09 534071	 192    7640.00    7680.00  1.276474594897925E-07  4.531417662979081E-09 533810
	 193    7680.00    7720.00  6.589371709475026E-08  2.053929641749893E-09 522090	 193    7680.00    7720.00  1.199570644401415E-07  3.743556685036415E-09 521855
	 194    7720.00    7760.00  6.074181814106950E-08  2.155534262337885E-09 512211	 194    7720.00    7760.00  1.108309517721490E-07  3.933622258373928E-09 511954
	 195    7760.00    7800.00  5.442666348102056E-08  1.463630113554022E-09 501251	 195    7760.00    7800.00  9.953923133989031E-08  2.673118905316564E-09 501027
	 196    7800.00    7840.00  5.159947675194551E-08  1.546696463482601E-09 490072	 196    7800.00    7840.00  9.462615550928455E-08  2.839998456334378E-09 489827
	 197    7840.00    7880.00  4.678241342706173E-08  1.311570492514649E-09 480701	 197    7840.00    7880.00  8.602261497944687E-08  2.408257981805767E-09 480482
	 198    7880.00    7920.00  4.404577073757846E-08  1.742486874166683E-09 469618	 198    7880.00    7920.00  8.116577904165597E-08  3.188376991445673E-09 469382
	 199    7920.00    7960.00  4.231688361716020E-08  1.234396603741013E-09 460820	 199    7920.00    7960.00  7.835945380256676E-08  2.291894273369204E-09 460593
	 200    7960.00    8000.00  3.749513057744174E-08  1.097580019580484E-09 451524	 200    7960.00    8000.00  6.962859732515739E-08  2.047257578977543E-09 451338
	 201    8000.00    8040.00  3.507369071910863E-08  9.957432790817243E-10 440329	 201    8000.00    8040.00  6.522948016272472E-08  1.858196839609520E-09 440117
	 202    8040.00    8080.00  3.213662631839594E-08  1.032185828761392E-09 431408	 202    8040.00    8080.00  5.996053541424423E-08  1.936456352373512E-09 431203
	 203    8080.00    8120.00  2.912888020750579E-08  1.022040376554972E-09 422748	 203    8080.00    8120.00  5.450016840986745E-08  1.911843197595679E-09 422559
	 204    8120.00    8160.00  2.725263494697901E-08  1.010393703443908E-09 413391	 204    8120.00    8160.00  5.104639250282551E-08  1.866717999292944E-09 413202
	 205    8160.00    8200.00  2.543689991338921E-08  8.149797207306302E-10 404865	 205    8160.00    8200.00  4.789052820944185E-08  1.535066520652609E-09 404681
	 206    8200.00    8240.00  2.500287487542327E-08  8.595196669841378E-10 395604	 206    8200.00    8240.00  4.722940724915475E-08  1.630338165838951E-09 395433
	 207    8240.00    8280.00  2.397567102632881E-08  9.016014775927530E-10 387039	 207    8240.00    8280.00  4.543579707587850E-08  1.715124724249626E-09 386855
	 208    8280.00    8320.00  2.041905021446214E-08  7.107796033925029E-10 378747	 208    8280.00    8320.00  3.871309391404360E-08  1.336544461994390E-09 378599
	 209    8320.00    8360.00  1.928839838794102E-08  7.546309501330227E-10 371128	 209    8320.00    8360.00  3.677007909500302E-08  1.439650839872900E-09 370953
	 210    8360.00    8400.00  1.872294523128677E-08  6.733062078697439E-10 362621	 210    8360.00    8400.00  3.580529138699406E-08  1.297630506027331E-09 362446
	 211    8400.00    8440.00  1.684696950637751E-08  5.788264435643576E-10 354158	 211    8400.00    8440.00  3.230006650087641E-08  1.123288508402617E-09 354012
	 212    8440.00    8480.00  1.614019268440589E-08  6.797561051800632E-10 346741	 212    8440.00    8480.00  3.110416127269130E-08  1.329915108140597E-09 346573
	 213    8480.00    8520.00  1.399426256028145E-08  7.410856419843737E-10 338769	 213    8480.00    8520.00  2.697907670638566E-08  1.436909053150836E-09 338620
	 214    8520.00    8560.00  1.280080223073599E-08  4.854469318908348E-10 331762	 214    8520.00    8560.00  2.471431382670866E-08  9.397320350977695E-10 331596
	 215    8560.00    8600.00  1.185433160724671E-08  4.471639635483263E-10 323574	 215    8560.00    8600.00  2.296517032155776E-08  8.609530875959010E-10 323435
	 216    8600.00    8640.00  1.145281498327928E-08  7.675820364126055E-10 316235	 216    8600.00    8640.00  2.234794012052824E-08  1.518900669409515E-09 316085
	 217    8640.00    8680.00  9.961685483464157E-09  3.085269230971122E-10 309806	 217    8640.00    8680.00  1.944255288857530E-08  6.054682343992483E-10 309672
	 218    8680.00    8720.00  9.139531681573261E-09  3.138254219360095E-10 302705	 218    8680.00    8720.00  1.789835736658595E-08  6.199249627345196E-10 302564
	 219    8720.00    8760.00  8.654421704498152E-09  3.018621791001347E-10 294303	 219    8720.00    8760.00  1.696233478511730E-08  5.902257207364124E-10 294159
	 220    8760.00    8800.00  7.500858649057361E-09  2.386975515231808E-10 288616	 220    8760.00    8800.00  1.480420181931192E-08  4.752162604405012E-10 288489
	 221    8800.00    8840.00  7.215521726163272E-09  2.926647990958947E-10 281751	 221    8800.00    8840.00  1.425158535473935E-08  5.734985615035873E-10 281625
	 222    8840.00    8880.00  6.454015475967067E-09  1.983606604264282E-10 274633	 222    8840.00    8880.00  1.279805306140669E-08  3.956926558962325E-10 274491
	 223    8880.00    8920.00  6.026045701220352E-09  2.816754700275912E-10 268059	 223    8880.00    8920.00  1.200682381287254E-08  5.633928630690860E-10 267930
	 224    8920.00    8960.00  5.357402653248932E-09  1.933876813844957E-10 262477	 224    8920.00    8960.00  1.067011094691795E-08  3.832085156314255E-10 262358
	 225    8960.00    9000.00  5.191959353270009E-09  1.881522107222844E-10 254826	 225    8960.00    9000.00  1.037907025283030E-08  3.781127262865717E-10 254711
	 226    9000.00    9040.00  4.500641325185357E-09  1.717952706961050E-10 250040	 226    9000.00    9040.00  9.037596445231631E-09  3.473120582847526E-10 249924
	 227    9040.00    9080.00  4.363320418767566E-09  1.899655439063207E-10 244212	 227    9040.00    9080.00  8.790642617013358E-09  3.832084968228321E-10 244099
	 228    9080.00    9120.00  3.667325485817658E-09  1.295363776995897E-10 237350	 228    9080.00    9120.00  7.415556311056076E-09  2.662003253345561E-10 237245
	 229    9120.00    9160.00  3.404635410933616E-09  1.264829677543062E-10 232106	 229    9120.00    9160.00  6.923941677894118E-09  2.623640758232739E-10 232001
	 230    9160.00    9200.00  3.473152966006288E-09  1.487749808307244E-10 226444	 230    9160.00    9200.00  7.075521269471292E-09  3.052415540096625E-10 226338
	 231    9200.00    9240.00  3.010277336257811E-09  1.170858784954315E-10 220463	 231    9200.00    9240.00  6.141687833703086E-09  2.381807220266289E-10 220367
	 232    9240.00    9280.00  2.933856194973806E-09  2.189404734901150E-10 214409	 232    9240.00    9280.00  6.012862457130724E-09  4.508866372948352E-10 214301
	 233    9280.00    9320.00  2.516951369731942E-09  1.013287206411571E-10 208945	 233    9280.00    9320.00  5.173458923708967E-09  2.083426973005697E-10 208851
	 234    9320.00    9360.00  2.240216751483001E-09  7.999738300576378E-11 204112	 234    9320.00    9360.00  4.618833084951463E-09  1.653914137337480E-10 204019
	 235    9360.00    9400.00  2.273865646869339E-09  3.390422381962718E-10 198049	 235    9360.00    9400.00  4.715771106609716E-09  7.179672878493990E-10 197966
	 236    9400.00    9440.00  1.918963317373587E-09  8.264815051753522E-11 193402	 236    9400.00    9440.00  3.983212300959605E-09  1.715870088182739E-10 193337
	 237    9440.00    9480.00  1.892249518271962E-09  1.277304714104795E-10 188828	 237    9440.00    9480.00  3.962767495364694E-09  2.754152643370395E-10 188745
	 238    9480.00    9520.00  1.518192688216866E-09  5.371361642965604E-11 183670	 238    9480.00    9520.00  3.172351083367586E-09  1.128982538063665E-10 183586
	 239    9520.00    9560.00  1.418336474408935E-09  5.168360549268177E-11 177903	 239    9520.00    9560.00  2.969963651119405E-09  1.077312201848974E-10 177821
	 240    9560.00    9600.00  1.239551582805717E-09  5.288944364748417E-11 173223	 240    9560.00    9600.00  2.605165132567896E-09  1.106256432659107E-10 173152
	 241    9600.00    9640.00  1.190710257758631E-09  5.892926752003150E-11 168959	 241    9600.00    9640.00  2.512237696887543E-09  1.233971008723685E-10 168877
	 242    9640.00    9680.00  1.019091963728399E-09  4.333828766753819E-11 163922	 242    9640.00    9680.00  2.161888027187173E-09  9.295028034993393E-11 163834
	 243    9680.00    9720.00  8.658935236220410E-10  3.324593469247475E-11 158970	 243    9680.00    9720.00  1.843162479393583E-09  7.010879173728478E-11 158895
	 244    9720.00    9760.00  8.224939893440625E-10  3.094340395923016E-11 155060	 244    9720.00    9760.00  1.753264863439901E-09  6.603736937714969E-11 154984
	 245    9760.00    9800.00  7.835679461819996E-10  4.586169256024532E-11 151047	 245    9760.00    9800.00  1.678387051334916E-09  9.902011308810558E-11 150969
	 246    9800.00    9840.00  6.884071220584153E-10  2.509854761548987E-11 146014	 246    9800.00    9840.00  1.480326684400884E-09  5.450130884630421E-11 145942
	 247    9840.00    9880.00  6.623304220001682E-10  3.616592428572333E-11 142144	 247    9840.00    9880.00  1.431039793534281E-09  7.922128905020530E-11 142091
	 248    9880.00    9920.00  5.170339278489048E-10  2.408056068931153E-11 137783	 248    9880.00    9920.00  1.120850739186462E-09  5.343972916558247E-11 137724
	 249    9920.00    9960.00  4.799241038216151E-10  2.301088980325921E-11 133886	 249    9920.00    9960.00  1.040582035151300E-09  5.016938911238234E-11 133822
	 250    9960.00   10000.00  4.431112929708671E-10  1.795829494955636E-11 129843	 250    9960.00   10000.00  9.668273598095726E-10  3.913673904979801E-11 129787
	 251   10000.00   10040.00  3.739371576615158E-10  1.262676360813814E-11 126084	 251   10000.00   10040.00  8.203122508145374E-10  2.785829723833358E-11 126019
	 252   10040.00   10080.00  3.551436236763620E-10  2.136699135955901E-11 121565	 252   10040.00   10080.00  7.816292617207148E-10  4.800882132823129E-11 121511
	 253   10080.00   10120.00  3.153746806196661E-10  1.463305021600399E-11 117999	 253   10080.00   10120.00  6.990089023125559E-10  3.304466866031015E-11 117950
	 254   10120.00   10160.00  2.802780183895080E-10  1.345415719170669E-11 114339	 254   10120.00   10160.00  6.226969253117861E-10  2.999861129038411E-11 114292
	 255   10160.00   10200.00  2.587649951181338E-10  1.672072259788005E-11 111869	 255   10160.00   10200.00  5.751403085903537E-10  3.645570218707805E-11 111826
	 256   10200.00   10240.00  2.450387972135921E-10  1.509617010802029E-11 107453	 256   10200.00   10240.00  5.450030173171400E-10  3.372091386235584E-11 107409
	 257   10240.00   10280.00  1.984427190491008E-10  1.010723374046160E-11 104663	 257   10240.00   10280.00  4.465607539896766E-10  2.269522326490413E-11 104618
	 258   10280.00   10320.00  1.647179645211991E-10  7.241064524165105E-12 100240	 258   10280.00   10320.00  3.703279455548001E-10  1.623584477228755E-11 100196
	 259   10320.00   10360.00  1.611186550912973E-10  7.839408464215580E-12 97263	 259   10320.00   10360.00  3.634767024325145E-10  1.747068035453317E-11 97226
	 260   10360.00   10400.00  1.376786183085998E-10  5.549398147920176E-12 94168	 260   10360.00   10400.00  3.127450809619263E-10  1.262262649053390E-11 94132
	 261   10400.00   10440.00  1.234101894230620E-10  4.935415685677808E-12 90316	 261   10400.00   10440.00  2.814379360666090E-10  1.112226595787279E-11 90288
	 262   10440.00   10480.00  1.072435489112278E-10  4.509895022985826E-12 87276	 262   10440.00   10480.00  2.452101332284681E-10  1.021386807015375E-11 87241
	 263   10480.00   10520.00  1.044100944967001E-10  5.881941043295150E-12 84643	 263   10480.00   10520.00  2.408184927293421E-10  1.402917820977396E-11 84608
	 264   10520.00   10560.00  9.152246785080080E-11  6.015657039269343E-12 81145	 264   10520.00   10560.00  2.111257871596912E-10  1.360201787978474E-11 81110
	 265   10560.00   10600.00  7.477376531200075E-11  3.191929245158824E-12 78423	 265   10560.00   10600.00  1.738372642280392E-10  7.490894083271261E-12 78392
	 266   10600.00   10640.00  6.771325137496117E-11  2.759694815636059E-12 75299	 266   10600.00   10640.00  1.580435548220770E-10  6.537728887077786E-12 75260
	 267   10640.00   10680.00  6.187426255490608E-11  3.106345998376766E-12 73137	 267   10640.00   10680.00  1.446465227795968E-10  7.230416411292184E-12 73107
	 268   10680.00   10720.00  5.634710344163450E-11  3.769556959604752E-12 69966	 268   10680.00   10720.00  1.328088464683959E-10  8.899497712412388E-12 69940
	 269   10720.00   10760.00  4.524923073736727E-11  2.398393569271806E-12 67526	 269   10720.00   10760.00  1.071762900098453E-10  5.812300541524248E-12 67483
	 270   10760.00   10800.00  4.037162495578669E-11  3.042241818360282E-12 65118	 270   10760.00   10800.00  9.562221206980174E-11  7.139189798449584E-12 65086
	 271   10800.00   10840.00  3.607130552262795E-11  1.564375001151686E-12 62389	 271   10800.00   10840.00  8.650969605976673E-11  3.782243716543066E-12 62363
	 272   10840.00   10880.00  2.733648917215713E-11  1.145563628387497E-12 59750	 272   10840.00   10880.00  6.587496870743456E-11  2.787896664983466E-12 59724
	 273   10880.00   10920.00  2.479832571521780E-11  1.227277657937373E-12 56899	 273   10880.00   10920.00  5.979472273288993E-11  2.920012848580607E-12 56869
	 274   10920.00   10960.00  2.236276650043683E-11  8.969540513529410E-13 54829	 274   10920.00   10960.00  5.374208451939077E-11  2.112540538146457E-12 54814
	 275   10960.00   11000.00  2.052012488403920E-11  1.122308664598919E-12 52767	 275   10960.00   11000.00  4.958390849377079E-11  2.686933123098387E-12 52738
	 276   11000.00   11040.00  1.714101007332827E-11  9.432573573531912E-13 50487	 276   11000.00   11040.00  4.209024961868078E-11  2.352225216983678E-12 50473
	 277   11040.00   11080.00  1.367006369759045E-11  6.378880774907878E-13 47640	 277   11040.00   11080.00  3.371891328776930E-11  1.581022756609712E-12 47623
	 278   11080.00   11120.00  1.375340976248480E-11  1.244387054394690E-12 45573	 278   11080.00   11120.00  3.427128878459134E-11  3.150536944727589E-12 45561
	 279   11120.00   11160.00  1.193477402698286E-11  7.974784229109549E-13 43856	 279   11120.00   11160.00  2.945325999404135E-11  1.957563312889654E-12 43843
	 280   11160.00   11200.00  9.072281100358595E-12  4.960645636644823E-13 41396	 280   11160.00   11200.00  2.267701487375987E-11  1.246381104919381E-12 41375
	 281   11200.00   11240.00  7.916039487943865E-12  4.871156229393118E-13 39583	 281   11200.00   11240.00  1.983744284705112E-11  1.204973622806043E-12 39566
	 282   11240.00   11280.00  6.655059304798697E-12  4.049693312456720E-13 37731	 282   11240.00   11280.00  1.678629654428184E-11  1.001940599434410E-12 37713
	 283   11280.00   11320.00  5.772833450382466E-12  3.538792459180932E-13 36049	 283   11280.00   11320.00  1.473635856375040E-11  9.076489156898281E-13 36044
	 284   11320.00   11360.00  4.563515369593178E-12  2.959941591551236E-13 34046	 284   11320.00   11360.00  1.169924645834686E-11  7.411451777848219E-13 34033
	 285   11360.00   11400.00  4.697054487477802E-12  3.768574039846761E-13 32288	 285   11360.00   11400.00  1.206572195886932E-11  9.548031935923326E-13 32275
	 286   11400.00   11440.00  3.606838818473611E-12  2.450524917736806E-13 30344	 286   11400.00   11440.00  9.357895282243993E-12  6.257708999933388E-13 30336
	 287   11440.00   11480.00  2.932957160248699E-12  1.632877102361964E-13 28794	 287   11440.00   11480.00  7.647172877231038E-12  4.259217866091663E-13 28782
	 288   11480.00   11520.00  2.359306390073808E-12  1.285515165946917E-13 27092	 288   11480.00   11520.00  6.207210877420540E-12  3.350959887260076E-13 27081
	 289   11520.00   11560.00  1.939805641107781E-12  1.250340292365395E-13 25649	 289   11520.00   11560.00  5.152509550099376E-12  3.306624321252556E-13 25641
	 290   11560.00   11600.00  1.811116492083835E-12  1.863406582670528E-13 24032	 290   11560.00   11600.00  4.862902993005493E-12  5.068591560583688E-13 24021
	 291   11600.00   11640.00  1.272829630679787E-12  9.325772942775618E-14 22289	 291   11600.00   11640.00  3.418329278653513E-12  2.413532065733478E-13 22279
	 292   11640.00   11680.00  1.127261280972869E-12  8.425678923630604E-14 21261	 292   11640.00   11680.00  3.054800033488300E-12  2.242450709783766E-13 21254
	 293   11680.00   11720.00  8.155800051830501E-13  4.798251919219654E-14 19838	 293   11680.00   11720.00  2.231097745573794E-12  1.299932570323415E-13 19831
	 294   11720.00   11760.00  7.629074505861870E-13  5.923651703978716E-14 18501	 294   11720.00   11760.00  2.101791241033387E-12  1.615223664897940E-13 18495
	 295   11760.00   11800.00  6.548804728462809E-13  5.593732740646792E-14 17343	 295   11760.00   11800.00  1.809060339808946E-12  1.490545967134437E-13 17336
	 296   11800.00   11840.00  4.923001945451268E-13  3.994301194649783E-14 15812	 296   11800.00   11840.00  1.382940462461329E-12  1.078350615481422E-13 15810
	 297   11840.00   11880.00  4.079394172351563E-13  3.463481849830075E-14 14631	 297   11840.00   11880.00  1.156063192362203E-12  9.558482762267021E-14 14629
	 298   11880.00   11920.00  2.865454701313711E-13  2.440428954010654E-14 13461	 298   11880.00   11920.00  8.175224521506852E-13  6.891609509773150E-14 13456
	 299   11920.00   11960.00  2.497752630936040E-13  2.093116921483542E-14 12546	 299   11920.00   11960.00  7.261916451722160E-13  5.956552420030904E-14 12542
	 300   11960.00   12000.00  1.949561825014383E-13  2.108535084753839E-14 11691	 300   11960.00   12000.00  5.729405564602401E-13  6.123000883922823E-14 11685
	 301   12000.00   12040.00  1.403477174444859E-13  1.246412606911797E-14 10661	 301   12000.00   12040.00  4.175958137653808E-13  3.634851219627153E-14 10657
	 302   12040.00   12080.00  1.134488258407887E-13  1.264996427090801E-14 9669	 302   12040.00   12080.00  3.418059743297613E-13  3.714087322180508E-14 9667
	 303   12080.00   12120.00  6.996460737917359E-14  6.544530154994946E-15 8814	 303   12080.00   12120.00  2.155661804065535E-13  1.960158329417093E-14 8810
	 304   12120.00   12160.00  7.358848578005035E-14  1.905145260539008E-14 8066	 304   12120.00   12160.00  2.300835377308719E-13  5.980401622022674E-14 8063
	 305   12160.00   12200.00  5.983895081194550E-14  7.693033951785930E-15 7157	 305   12160.00   12200.00  1.894828678489959E-13  2.421925356686166E-14 7155
	 306   12200.00   12240.00  2.586974970531991E-14  2.219140887690453E-15 6202	 306   12200.00   12240.00  8.316102335928770E-14  6.903310354662798E-15 6199
	 307   12240.00   12280.00  2.108914813857962E-14  1.782413379279379E-15 5534	 307   12240.00   12280.00  6.950001382092902E-14  5.923100608004779E-15 5531
	 308   12280.00   12320.00  1.832203124618466E-14  3.740366196030422E-15 4904	 308   12280.00   12320.00  6.052635104019789E-14  1.209396301546841E-14 4903
	 309   12320.00   12360.00  1.068591303370014E-14  1.265083807749843E-15 4266	 309   12320.00   12360.00  3.662304470856565E-14  4.363142724563065E-15 4262
	 310   12360.00   12400.00  5.484673099848996E-15  5.011897088469774E-16 3589	 310   12360.00   12400.00  1.925384324308300E-14  1.757801421690127E-15 3589
	 311   12400.00   12440.00  4.773754283833416E-15  5.824245359338855E-16 3198	 311   12400.00   12440.00  1.695817704779704E-14  2.056366269770965E-15 3198
	 312   12440.00   12480.00  3.860992941041269E-15  6.154891699056903E-16 2718	 312   12440.00   12480.00  1.391258933429408E-14  2.179064198950107E-15 2716
	 313   12480.00   12520.00  3.682475077723295E-15  1.927179612885763E-15 2126	 313   12480.00   12520.00  1.345931999519328E-14  6.957967640899267E-15 2126
	 314   12520.00   12560.00  1.273814442526209E-15  2.378897827021338E-16 1841	 314   12520.00   12560.00  4.873744874869052E-15  9.195605941696194E-16 1839
	 315   12560.00   12600.00  7.023351172440855E-16  1.378516925793752E-16 1469	 315   12560.00   12600.00  2.715785879023147E-15  5.324878628716017E-16 1469
	 316   12600.00   12640.00  3.232870637280389E-16  5.888099685693859E-17 1072	 316   12600.00   12640.00  1.280329735860851E-15  2.275077550273219E-16 1072
	 317   12640.00   12680.00  2.149180864516747E-16  9.416045119902949E-17 806	 317   12640.00   12680.00  8.883832669333806E-16  3.921785112558529E-16 806
	 318   12680.00   12720.00  5.302148903289742E-17  1.343875271999629E-17 606	 318   12680.00   12720.00  2.251980878626063E-16  5.622024541788383E-17 606
	 319   12720.00   12760.00  2.471140836623569E-17  7.004777784238906E-18 378	 319   12720.00   12760.00  1.073674651821399E-16  3.121109864689161E-17 378
	 320   12760.00   12800.00  6.030977583869140E-18  1.565939028696466E-18 230	 320   12760.00   12800.00  2.673771335674799E-17  7.127206121494071E-18 229
	 321   12800.00   12840.00  1.954152620031623E-18  5.555293080714252E-19 134	 321   12800.00   12840.00  8.874169786725024E-18  2.529454029090064E-18 134
	 322   12840.00   12880.00  2.176750596691426E-19  8.874820230897811E-20 56	 322   12840.00   12880.00  9.741096854036072E-19  3.961904172909009E-19 56
	 323   12880.00   12920.00  1.531758777657034E-19  1.140543025889166E-19 15	 323   12880.00   12920.00  6.882908853273336E-19  5.173366172194361E-19 15
	 324   12920.00   12960.00  1.971765181644253E-21  1.885700751680335E-21 2	 324   12920.00   12960.00  8.430495468473207E-21  8.057127617028802E-21 2
	 325   12960.00   13000.00  0.000000000000000E+00  0.000000000000000E+00 0	 325   12960.00   13000.00  0.000000000000000E+00  0.000000000000000E+00 0
	# Underflow:                 0.0000000000000000E+00  0.0000000000000000E+00 0	# Underflow:                 0.0000000000000000E+00  0.0000000000000000E+00 0
	# Overflow:                  0.0000000000000000E+00  0.0000000000000000E+00 0	# Overflow:                  0.0000000000000000E+00  0.0000000000000000E+00 0
	#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------
	# Sum:                       2.3601487353232215E-02  3.9878933997433248E-05 9526000	# Sum:                       2.8618884573916818E-02  4.9223137014747034E-05 9526000
	#=====================================================================================	#=====================================================================================
	# Number of generated events: 341028053	# Number of generated events: 341028053
